,_,idx,dataset,name,n_nodes,frac_total,density,dbar,dcv,dmax,null_100_sim_g,null_100_sim,null_100_sim_e,null_100_comp_g,null_100_comp,null_100_comp_e,data_sim_g,data_sim,data_sim_e,data_comp_g,data_comp,data_comp_e
31,0,1,,gplus_104076158580173410325,8,1.0,0.25,1.75,1.1338934190276817,7,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
32,0,1,,gplus_114104634069486127920,320,1.0,0.16980799373040753,54.16875,0.7124711584575726,214,0.3438391226437775,0.26068561817459984,0.31602760555234305,0.08162712358595424,0.07201708828874037,0.08301668794775643,0.458554858974524,0.35669336312504374,0.42689091376353955,0.07478487447498082,0.0705564436990037,0.081540236688015
33,0,1,,gplus_103503116383846951534,422,1.0,0.06468462586259302,27.232227488151658,0.9628449559747861,165,0.2098464916113492,0.12924242083363496,0.1814078965365952,0.08155089358509429,0.058183057806844574,0.07733019182462614,0.36132456600010143,0.26282486554105633,0.3413702922423517,0.05706719636950696,0.038752883071963465,0.05458906147304892
34,0,1,,gplus_100637660947564674695,296,1.0,0.07288135593220339,21.5,0.8900908406712079,101,0.20742373432531194,0.1350377724641117,0.18072685487434056,0.083435839451785,0.06245829136908217,0.07970800558589392,0.4116233505258222,0.31511967832791404,0.4139960734544701,0.03264654559304183,0.03097122931362003,0.03579140027806803
35,0,1,,gplus_117503822947457399073,301,0.9804560260586319,0.24981173864894796,74.94352159468438,0.7191678918921782,236,0.5148787030493203,0.38473545836889533,0.4837791960689294,0.0470833964604543,0.04341950351424728,0.04967233035299284,0.5320045563462382,0.40034373560160863,0.4995157526250591,0.04621163030956951,0.042961508017441946,0.049982015767768714
36,0,1,,gplus_100962871525684315897,559,1.0,0.17154929758080545,95.72450805008944,0.9494897473377033,404,0.5183005711014562,0.33216240231664945,0.48799244657539353,0.03250794314752464,0.026034835777340618,0.03468469480362717,0.5538432378269819,0.3401841880163404,0.520444032178756,0.024464793489343387,0.019562081029182263,0.026938951645107036
37,0,1,,gplus_104672614700283598130,475,1.0,0.16287808127914724,77.20421052631579,0.7516687319113529,289,0.35608153177813434,0.26289517972006526,0.3269630306680666,0.0789738453013007,0.06851389074864031,0.08048042052612064,0.4156269684931856,0.3196225192839734,0.39571947845762756,0.054430198132665544,0.047651539854406365,0.05587832176412116
38,0,1,,gplus_110739220927723360152,54,1.0,0.1418588399720475,7.518518518518518,0.7817471694532954,23,0.31952722887958496,0.2157023603613855,0.2846374171567395,0.07845439009921568,0.06485232705865483,0.0780844182811563,0.4401595744680851,0.36047399801301383,0.41047226475793075,0.0589640788887539,0.057141857697342785,0.06522520267257348
39,0,1,,gplus_103338524411980406972,34,1.0,0.17647058823529413,5.823529411764706,1.047392436106321,32,0.3258477232525264,0.24609155792165216,0.34466474687674503,0.012921211816527339,0.010588219790848633,0.01305485331615515,0.34594594594594597,0.2790212069109599,0.3958572034493689,0.00212342402123424,0.0017016732670126636,0.0021647578373135547
40,0,1,,gplus_113455290791279442483,108,1.0,0.407061266874351,43.55555555555556,0.5274354223406802,96,0.5897326889716957,0.5148802647165163,0.565272475142895,0.02851940462891629,0.030500508190585553,0.031084910672173574,0.6017310967501108,0.5233216197470442,0.5760255174043771,0.024508504672518697,0.02754607324395371,0.02747893793271936
41,0,1,,gplus_106328207304735502636,35,1.0,0.34285714285714286,11.657142857142857,0.4393070414446165,22,0.4707871836583239,0.3993318063415732,0.442981863127663,0.08168412071545404,0.08171951484694734,0.0844483941045952,0.6266616027345233,0.5614262418220155,0.606784060687644,0.030917400239241787,0.03263318627635457,0.03219774066958063
42,0,1,,gplus_101560853443212199687,19,1.0,0.5497076023391813,9.894736842105264,0.4693527323075698,18,0.6629602879012434,0.5995073310020442,0.6409795911642834,0.001872934787468499,0.002065089492188662,0.002010384380852237,0.6167146974063401,0.5568838419525095,0.588812661764592,0.02781754960114543,0.03257340354805343,0.02988892977104385
43,0,1,,gplus_110581012109008817546,627,1.0,0.010563003500619105,6.6124401913875595,3.8018601478229543,366,0.06881635178432449,0.03534197241200588,0.11760460230464126,0.0026414095541347532,0.0013784025704358382,0.0026956004558952923,0.047066731500815195,0.025048854460311278,0.07562958468637444,0.021837571138218357,0.011083668753923739,0.023132086669624807
